ISBN,登録番号,受入日,書名,書名かな,副書名,副書名かな,叢書名等,叢書名等かな,著者名,著者名かな,媒体種別,分類記号,図書記号,巻冊記号,出版社,版年,頁数,判型,本体価格,TRCMARCNO,内容紹介,件名,財源,受入先,価格,保管場所,別置記号,備考,付記事項,注記,除籍フラグ,除籍年月日,除籍番号,除籍理由,不明図書フラグ,不明日,不明理由,未点検回数,帯出禁止フラグ,バーコード印刷済フラグ,背ラベル印刷済フラグ,任意項目
978-4-004315-92-6,48533,2016/04/07,首都直下地震,ｼｭﾄ ﾁｮｯｶ ｼﾞｼﾝ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,平田　直,ﾋﾗﾀ ﾅｵｼ,,453,ﾋﾗ,,岩波書店,2016,191p,18cm,820,,市民の生命・身体・財産をはじめ、政治・経済・ビジネスに大きな影響を与えうる首都直下地震。巨大都市の弱点を一撃で突くこの地震は、どのような被害と災害をもたらすのか。地震学の最新の知見を紹介する。  ,地震　地震災害,図書費,白山商会,729,新書書架,,,,,False,,,,False,,,,False,True,True,,
978-4-004315-93-3,48541,2016/05/10,ガルブレイス,ｶﾞﾙﾌﾞﾚｲｽ,アメリカ資本主義との格闘,ｱﾒﾘｶ ｼﾎﾝｼｭｷﾞ ﾄﾉ ｶｸﾄｳ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,伊東　光晴,ｲﾄｳ ﾐﾂﾊﾙ,,331.2,ｲ,,岩波書店,2016,216p,18cm,800,,リベラルで革新的な思想を持ち続けた経済学者ガルブレイス。20世紀アメリカを代表する「経済学の巨人」は何と闘い続けたのか? 「経済学のパラダイムの転換」などの要素を備えた彼の主要著作を読み解く。,ガルブレイス　ジョン・ケネス,図書費,白山商会,778,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004315-94-0,48545,2016/05/10,プーチンとG8の終焉  ,ﾌﾟｰﾁﾝ ﾄｷﾞｰｴｲﾄ ﾉ ｼｭｳｴﾝ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,佐藤　親賢,ｻﾄｳ ﾁｶﾏｻ,,312.3,ｻ,,岩波書店,2016,238p,18cm,800,,クリミア編入後に、約20年関与してきた「G8」の枠組みと決別したロシア。著者自身の長期取材をもとに、ウクライナ危機の推移を追うことで、プーチン大統領が展開する政策の本質に迫る。,ロシア政治・行政、ロシア対外関係、プーチン、ウラジーミル、ウクライナ政治・行政,図書費,白山商会,778,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004315-95-7,48543,2016/05/10,古代東アジアの女帝  ,ｺﾀﾞｲ ﾋｶﾞｼｱｼﾞｱ ﾆ ｼﾞｮﾃｲ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,入江　曜子,ｲﾘｴ ﾖｳｺ,,220,ｲ,,岩波書店,2016,216p,18cm,780,,日本の推古・皇極・斉明・持統、新羅の善徳・真徳、唐の武則天…。なぜ多くの女帝が東アジアから出たのか? 女帝たちの鮮烈な生涯を掘り起こしながら、7世紀の東アジアはどういう時代だったのかを描き出す。,アジア（東部）歴史、天皇、帝王、女性－伝記,図書費,白山商会,758,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004315-96-4,48544,2016/05/10,学びとは何か  ,ﾏﾅﾋﾞ ﾄﾜ ﾅﾆｶ,〈探求人〉になるために,ﾀﾝｷｭｳｼﾞﾝ ﾆ ﾅﾙ ﾀﾒﾆ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,今井　むつみ,ｲﾏｲ ﾑﾂﾐ,,141.3,ｲ,,岩波書店,2016,230p,18cm,800,,人の記憶や思考の仕方、心と脳の中での知識のあり方、新しい知識の獲得の仕方などについて、認知科学で明らかにされてきたことを解説。そこから「よい学び」を考えていくためのヒントを提供する。,学習心理学、認知,図書費,白山商会,778,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004315-97-1,48546,2016/05/10,水の未来 ,ﾐｽﾞ ﾉ ﾐﾗｲ,グローバルリスクと日本,ｸﾞﾛｰﾊﾞﾙ ﾘｽｸ ﾄ ﾆｯﾎﾟﾝ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,沖　大幹,ｵｷ ﾀｲｶﾝ,,517,ｵ,,岩波新書,2016,224p,18cm,780,,水問題を国際社会はどのように解決しようとしているのか。貧困撲滅や持続可能性の構築とどう関係するのか。そして日本の経済活動・外交にとってグローバルリスクへの取り組みがなぜどのように大事なのかを解き明かす,水資源,図書費,白山商会,758,新書書架,,　,,,False,,,,False,,,,False,False,True,,
978-4-004315-98-8,48548,2016/05/10,世界の名前,ｾｶｲ ﾉ ﾅﾏｴ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,岩波書店辞典編集部編 ,ｲﾜﾅﾐｼｮﾃﾝ ｼﾞﾃﾝ ﾍﾝｼｭｳﾌﾞ ﾍﾝ,,288.1,ｲ,,岩波書店,2016,243p,18cm,800,,世界の人々はどのように子どもに名前をつけている? どこでも名前は「姓」と「名」の組合せ? 古代から現代にいたる世界の地域、言語、神話、物語について、名前の仕組みやこめられた意味を100のエッセイで紹介する。,姓氏　人名,図書費,白山商会,778,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004315-99-5,48560,2016/05/17,18歳からの民主主義  ,ｼﾞｭｳﾊｯｻｲ ｶﾗ ﾉ ﾐﾝｼｭ ｼｭｷﾞ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,岩波新書編集部編,ｲﾜﾅﾐｼﾝｼｮﾍﾝｼｭｳﾌﾞ ﾍﾝ,,311.7,ｲ,,岩波書店,2016,230p,18cm,840,,今日のあなたの1票が、もしかしたら明日を変えるかもしれません。ミンシュシュギって何? 選挙って、何のためにあるの? ゼロからわかるポイントを、その道の達人たちが、的を絞ってやさしく解説します。,民主主義,図書費,白山商会,816,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-00-8,48559,2016/05/17,憲法の無意識 ,ｹﾝﾎﾟｳ ﾉ ﾑｲｼｷ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,柄谷　行人,ｶﾗﾀﾆ ｺｳｼﾞﾝ,,323.1,ｶ,,岩波書店,2016,199p,18cm,760,,なぜ改憲は実現しないのか。なぜ九条は実行されていないのに、残されているのか。日本人の歴史的・集団的無意識に分け入り、「戦争の末」の平和ではない、世界平和への道筋を示す。2006?2015年の講演を再構成。,,図書費,白山商会,739,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-01-5,48561,2016/05/17,原発プロパガンダ  ,ｹﾞﾝﾊﾟﾂ ﾌﾟﾛﾊﾟｶﾞﾝﾀﾞ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,本間　龍,ﾎﾝﾏ ﾘｭｳ,,539,ﾎ,,岩波書店,2016,216p,18cm,820,,なぜ多くの国民が原子力推進を肯定してきたのか。そこには日本独特の広告代理店システムを駆使した「安全神話」の刷り込みがあった。40余年にわたる国民的洗脳の実態と、その実行主体と協力者、手法と事例を解説する。,原子力政策　原子力産業　電気事業－日本原子力発電　ＰＲ　,図書費,白山商会,797,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-02-2,48562,2016/05/17,ブラックバイト  ,ﾌﾞﾗｯｸ ﾊﾞｲﾄ,学生が危ない,ｶﾞｸｾｲ ｶﾞ ｱﾌﾞﾅｲ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,今野　晴貴,ｺﾝﾉ ﾊﾙｷ,,377.9,ｺ,,岩波書店,2016,223p,18cm,820,,残業代不払い、過密シフト、ワンオペ、授業に出ることもできず、留年・退学に至るケースまで…。学生たちを食い潰す「ブラックバイト」の恐るべき実態と原因を明らかにし、具体的な対策を提示する。,学生　パートタイム　労働問題－日本,図書費,白山商会,797,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-03-9,48563,2016/05/17,丹下健三  ,ﾀﾝｹﾞ ｹﾝｿﾞｳ,戦後日本の構想者,ｾﾝｺﾞ ﾆｯﾎﾟﾝ ﾉ ｺｳｿｳｼｬ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,豊川　斎赫,ﾄﾖｶﾜ ｻｲｶｸ,,523.1,ﾄ,,岩波書店,2016,224p,18cm,840,,丹下健三が創り出す建築空間は、高度成長をひた走る戦後日本の象徴であった。丹下健三の足跡を、多くの逸材を輩出した丹下シューレの活動とともにたどった書。バブル期の計画と構想にひそむ先見と洞察に光をあてる。,丹下健三,図書費,白山商会,816,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-04-6,48564,2016/05/18,風土記の世界  ,ﾌﾄﾞｷ ﾉ ｾｶｲ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,三浦　佑之,ﾐｳﾗ ｽｹﾕｷ,,210.3,ﾐ,,岩波書店,2016,244p,18cm,840,,風土記は古代を知る、何でもありの宝箱。風土記の成立や内容を概説的に整理し、ヤマトタケルを天皇として描く常陸国、独自の国意識の現れる出雲国など、新たな読みで古代世界の謎に迫る。,風土記,図書費,白山商会,816,新書書架,,,,,False,,,,False,,,1,False,False,True,,
978-4-004316-05-3,48591,2016/06/24,新しい幸福論  ,ｱﾀﾗｼｲ ｺｳﾌｸﾛﾝ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,橘木　俊詔,ﾀﾁﾊﾞﾅｷ ﾄｼｱｷ,,332.1,ﾀ,,岩波書店,2016,225p,18cm,820,,ますます深刻化する格差社会。このなかで、どのようにしたら、より幸せに生きられるのか。格差研究の第一人者が、社会のさまざまな制度の問題点を指摘しつつ、経済学のみならず、哲学、社会学、心理学などから考える。,経済政策-日本，社会階層，幸福 ,図書費,白山商会,797,新書書架,,,,,False,,,,False,,,1,False,False,True,,
978-4-004316-06-0,48592,2016/06/24,憲法と政治  ,ｹﾝﾎﾟｳ ﾄ ｾｲｼﾞ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,青井　未帆,ｱｵｲ ﾐﾎ,,323.1,ｱ,,岩波書店,2016,258p,18cm,840,,政治が憲法を強引に乗り越えようとしている。安保・外交政策の転換、「改憲機運」の醸成がどのように進められてきたかを検証。立憲主義にたった法の論理を鍛え、平和の問題を権力の適切な統制と結びつけて考える必要を訴える。,憲法-日本，憲法改正，日本-政治・行政 ,図書費,白山商会,816,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-07-7,48593,2016/06/24,中国近代の思想文化史  ,ﾁｭｳｺﾞｸ ｷﾝﾀﾞｲ ﾉ ｼｿｳ ﾌﾞﾝｶｼ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,坂元　ひろ子,ｻｶﾓﾄ ﾋﾛｺ,,125.6,ｻ,,岩波書店,2016,284p,18cm,880,,清朝末から中華人民共和国建国までの世界的激動期、中国の知識人は儒教的世界観の更新に立ち会い、西洋の知と格闘した。彼らはいかに思想営為を行なったのか。貴重な資料と最新の研究から読み解く、中国近代思想文化史。,中国思想-歴史，中国-歴史-清時代，中国-歴史-近代 ,図書費,白山商会,855,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-08-4,48641,2016/09/13,ヴェネツィア  ,ｳﾞｪﾈﾂｨｱ,美の都の一千年,ﾋﾞ ﾉ ﾐﾔｺ ﾉ ｲｯｾﾝﾈﾝ,岩波新書　新赤版,ｲﾜﾅﾐ ｼﾝｼｮ ｼﾝｱｶﾊﾞﾝ,宮下 規久朗,ﾐﾔｼﾀ ｷｸﾛｳ,,702.3,ミ,,岩波書店,2016,232p,18cm,1020,,水の都ヴェネツィアは、たぐい稀な「美の都」でもある。町のあちこちに息づき、いまも新しさを加えている建築や美術を切り口に、ヴェネツィアの歴史と魅力を存分に紹介する。,,図書費,白山商会,1020,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-09-1,48638,2016/09/13,自由民権運動  ,ｼﾞﾕｳﾐﾝｹﾝ ｳﾝﾄﾞｳ,<デモクラシー>の夢と挫折,ﾃﾞﾓｸﾗｼｰ ﾉ ﾕﾒ ﾄ ｻﾞｾﾂ,岩波新書　新赤版,ｲﾜﾅﾐｼﾝｼｮ ｼﾝｱｶﾊﾞﾝ,松沢 裕作,ﾏﾂｻﾞﾜ ﾕｳｻｸ,,210.6,ﾏ,,岩波書店,2016,232p,18cm,820,,維新後、各地で生まれた民権結社。それはさまざまな理想と幻想が渦巻く<デモクラシー>の拠点であった。明治政府を揺るがした未曾有の国民運動における人びとの熱意と希望のゆくえを追い、その栄光と悲惨をえがく。,自由民権運動,図書費,白山商会,,新書書架,,,,,False,,,,False,,,1,False,False,True,,
978-4-004316-10-7,48739,2017/03/16,シルバー・デモクラシー 戦後世代の覚悟と責任,ｼﾙﾊﾞｰﾃﾞﾓｸﾗｼｰ ｾﾝｺﾞｾﾀﾞｲﾉｶｸｺﾞﾄｾｷﾆﾝ,,,岩波新書　新赤版 １６１０,ｲﾜﾅﾐｼﾝｼｮｼﾝｱｶﾊﾞﾝ 1610,寺島 実郎／著,ﾃﾗｼﾏ ｼﾞﾂﾛｳ,,312.1,ｼ,,岩波書店,2017,200p,18cm,760,17003830,戦後民主主義、高度成長の恩恵を受けてきた団塊の世代は「与えられた民主主義」をどう超克するのか。４０００万人高齢者社会の到来を見据え、シルバーが貢献する新たな参画型社会の構築を提言する。,ニホン セイジギョウセイ　ミンシュシュギ　セダイ　日本 政治・行政　民主主義　世代,図書費,白山商会,760,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-12-1,48628,2016/09/14,古代出雲を歩く  ,ｺﾀﾞｲ ｲｽﾞﾓ ｵ ｱﾙｸ,,,岩波新書　赤版,ｲﾜﾅﾐｼﾝｼｮ ｱｶﾊﾞﾝ,平野 芳英,ﾋﾗﾉ ﾖｼﾋﾃﾞ,,291.7,ヒ,,岩波書店,2016,244p,18cm,900,,初期の信仰形態をとどめる石神(磐座)、スダジイの木に巻きつく巨大な藁蛇…。「出雲国風土記」に登場する国引きの順序にしたがって、島根半島の西から東へと移動しながら、4つの国・5つのルートを訪ね歩いた記録。,島根県-紀行・案内記，日本-歴史-古代 ,図書費,白山商会,900,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-13-8,48627,2016/09/14,孫文,ｿﾝﾌﾞﾝ,近代化の岐路,ｷﾝﾀﾞｲｶ ﾉ ｷﾛ,岩波新書　赤版,ｲﾜﾅﾐｼﾝｼｮ ｱｶﾊﾞﾝ,深町 英夫,ﾌｶﾏﾁ ﾋﾃﾞｵ,,289.2,フ,,岩波書店,2016,219p,18cm,840,,「専制王朝の打倒」と「民主共和国の樹立」を唱えた革命家は、その後、党による独裁的支配を提唱した。民主と独裁がやがてひとつになることを信じてやまなかった孫文の思想と生涯を追う。,孫文，中国-歴史-近代 ,図書費,白山商会,840,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-14-5,48633,2016/09/13,ルポ看護の質,ﾙﾎﾟ ｶﾝｺﾞ ﾉ ｼﾂ,患者の命は守られるのか,ｶﾝｼﾞｬ ﾉ ｲﾉﾁ ﾜ ﾏﾓﾗﾚﾙ ﾉｶ ,岩波新書　赤版,ｲﾜﾅﾐｼﾝｼｮ ｱｶﾊﾞﾝ,小林　美希,ｺﾊﾞﾔｼ ﾐｷ,,498.1,コ,,岩波書店,2016,248p,18cm,840,,看護の最前線で、いま何が起こっているのか。深刻さを増す人手不足の問題、また入院期間短縮化と在宅化が急速に政策的に推進される中で、ひずみをもろにかぶっている看護の現場、ひいては患者の置かれた実態に鋭く切り込む。,看護師，チーム医療，医療-日本 ,図書費,白山商会,840,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-15-2,48623,2016/09/14,天下と天朝の中国史  ,ﾃﾝｶ ﾄ ﾃﾝﾁｮｳ ﾉ ﾁｭｳｺﾞｸｼ,,,岩波新書　赤版,ｲﾜﾅﾐｼﾝｼｮ ｱｶﾊﾞﾝ,檀上 寛,ﾀﾞﾝｼﾞｮｳ ﾋﾛｼ,,222,ダ,,岩波書店,2016,283p,18cm,900,,古来より中国の歴代王朝は有徳の天子の朝廷「天朝」を演じることで、中華と夷狄とを序列・秩序づけ、「天下」を統治してきた。現代にまで息づいている、この中華帝国の行動原理の全貌を、中国史を通覧することで描きだす,中国-歴史 ,図書費,白山商会,900,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-16-9,48663,2016/10/11,アメリカ政治の壁  ,ｱﾒﾘｶ ｾｲｼﾞ ﾉ ｶﾍﾞ,利益と理念の狭間で,ﾘｴｷ ﾄ ﾘﾈﾝ ﾉ ﾊｻﾞﾏ ﾃﾞ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,渡辺　将人,ﾜﾀﾅﾍﾞ ﾏｻﾋﾄ,,312.5,ﾜ,,岩波書店,2016,247p,18cm,929,,オバマ政権2期8年の「迷走」の原因はどこにあったのか? トランプ候補の登場でますます亀裂を深める超大国はどこへ向かうのか? アメリカの「リベラル政治」の複雑で厄介な構造を読み解き、新政権の課題を占う。,アメリカ合衆国-政治・行政 ,図書費,白山商会,836,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-17-6,48629,2016/09/14,やさしい日本語  ,ﾔｻｼｲ ﾆﾎﾝｺﾞ,多文化共生社会へ,ﾀﾌﾞﾝｶ ｷｮｳｾｲ ｼｬｶｲ ｴ,岩波新書　赤版,ｲﾜﾅﾐ ｼﾝｼｮ ｱｶﾊﾞﾝ,庵　功雄,ｲｵﾘ ｲｻｵ,,810.7,イ,,岩波書店,2016,225p,18cm,840,,移民とその子どもにとどまらず、障害をもつ人、日本語を母語とする人にとって「やさしい日本語」がもつ意義とは。多文化共生社会実現のために言語を通して貢献できる問題について、日本語学・日本語教育の立場から考える。,日本語教育(対外国人)，多文化教育，公文書 ,図書費,白山商会,840,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-18-3,48634,2016/09/13,鳥獣害  ,ﾁｮｳｼﾞｭｳ ｶﾞｲ,動物たちと、どう向きあうか,ﾄﾞｳﾌﾞﾂﾀﾁ ﾄ ﾄﾞｳ ﾂｷｱｳｶ,岩波新書　赤版,ｲﾜﾅﾐｼﾝｼｮ ｱｶﾊﾞﾝ,祖田　修,ｿﾀﾞ ｵｻﾑ,,615.8,ソ,,岩波書店,2016,212p,18cm,820,,イノシシ、シカ、サル、クマなどによる鳥獣害が全国で深刻化している。鳥獣害はなぜ増えたのか。各地の対策は。そして今後、どうなっていくのか。農業経済の研究者が、みずから田畑を耕すなかで考察する。,鳥獣害,図書費,白山商会,820,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-19-0,48664,2016/10/11,戦国と宗教  ,ｾﾝｺﾞｸ ﾄ ｼｭｳｷｮｳ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,神田　千里,ｶﾝﾀﾞ ﾁｻﾄ,,210.4,ｶ,,岩波書店,2016,200p,18cm,820,,乱世の英雄たちが入り乱れ、激しい戦争を繰り広げていた戦国時代。人々は心の安寧をどこに求めたか。大名たちの戦勝祈願、庶民たちの本願寺信仰、キリスト教など当時の信仰の諸相を、「天道」という観念に注目しつつ読み解く。,日本-歴史-室町時代，日本-歴史-安土桃山時代，宗教-日本 ,図書費,白山商会,797,新書書架,,,,,False,,,,False,,,1,False,False,True,,
978-4-004316-20-6,48665,2016/10/11,日本の一文30選  ,ﾆﾎﾝ ﾉ ｲﾁﾌﾞﾝ ｻﾝｼﾞｯｾﾝ,,,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,中村　明,ﾅｶﾑﾗ ｱｷﾗ,,910.2,ナ,,岩波書店,2016,189p,18cm,864,,プロの作家が生み出す名表現の数々。そこにはどんなテクニックがあるのか? 夏目漱石や志賀直哉から現代の藤沢周平、村上春樹まで、読み手を唸らせる一流作家30人の表現技法を日本語の名案内人の導きで学べる書。,日本文学-作家，文体 ,図書費,白山商会,778,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-21-3,48666,2016/10/11,ルポ貧困女子  ,ﾙﾎﾟ ﾋﾝｺﾝ ｼﾞｮｼ,,,岩波新書,ｲﾜﾅﾐ ｼﾝｼｮ,飯島　裕子,ｲｲｼﾞﾏ ﾕｳｺ,,367.2,ｲ,,岩波書店,2016,227p,18cm,886,,就職氷河期以降の若年層が抱える困難、いまだに根強い日本の男女差別。その両方を抱えながら、働くことも、結婚して子どもを産み育てることも期待されている今のアラフォー/非正規/シングルの女性たちの等身大の姿に迫る。,女性問題，貧困 ,図書費,白山商会,797,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-22-0,48686,2016/10/28,経済学のすすめ  ,ｹｲｻﾞｲｶﾞｸ ﾉ ｽｽﾒ,人文知と批判精神の復権,ｼﾞﾝﾌﾞﾝﾁ ﾄ ﾋﾊﾝ ｾｲｼﾝ ﾉ ﾌｯｹﾝ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,佐和　隆光,ｻﾜ ﾀｶﾐﾂ,,331,サ,,岩波書店,2016,210p,18cm,780,,経済学にくわえて、文学・哲学・歴史学・思想史を学び、経済学を水面下で支える思想信条に基づく批判精神を培う。思考力・判断力・表現力を鍛えるためにモラル・サイエンスとしての経済学がいかに役立つのかを解き明かす。,経済学,図書費,白山商会,758,新書書架,,,,,False,,,,False,,,,False,False,True,,
978-4-004316-23-7,48687,2016/10/28,魚と日本人  ,ｻｶﾅ ﾄ ﾆﾎﾝｼﾞﾝ,食と職の経済学,ｼｮｸ ﾄ ｼｮｸ ﾉ ｹｲｻﾞｲｶﾞｸ,岩波新書,ｲﾜﾅﾐｼﾝｼｮ,濵田　武士,ﾊﾏﾀﾞ ﾀｹｼ,,661,ハ,,岩波書店,2016,230p,18cm,820,,多くの「職人」によって支えられている日本独自の魚食文化が大きく変貌している。各地の漁港や市場を歩く研究者が、現場の新たな模索とともに魚食と魚職の関係を再考し、「食べる人」の未来に向けてのかかわり方も提言する。,水産経済,図書費,白山商会,797,新書書架,,,,,False,,,,False,,,,False,False,True,,
